;;;;;;;;;;;;;;;;;;;;;;;Chambre 3;;Chambre 2;;Chambre 1;
START DATE;2023-10-25 12:00;;;;;;;;;;;;;;;;;;;;;;;;;;;
END DATE;2023-10-25 14:00;;;;;;;;;;;;;;;;;;;;;;;;;;;
INTERVAL;10s;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;DATE;BU12;Text;T1;T2;L3;T3;T4;T5;L2;T6;T7;T8;L1;T9;T10;T11;BU11;T12;T13;V3 (in 3);V6 (out 3);V2 (in 2);V5 (out 2);V1 (in L1);V4 (out 1)
;;;;m3/h;;C;C;C;C;C;C;C;C;C;C;C;C;C;C;m3/h;C;C;1/0;1/0;1/0;1/0;1/0;1/0
;;;25-oct-23 12:14:00; 19,94  ; 10,79  ; 400,28  ; 154,72  ; 188,00  ; 528,48  ; 637,00  ; 744,34  ; 173,00  ; 437,66  ; 496,48  ; 593,46  ; 167,00  ; 388,91  ; 533,00  ; 628,00  ; 10,90  ; 818,48  ; 215,04  ;0;0;0;1;1;0
;;;25-oct-23 12:14:10; 19,95  ; 10,81  ; 399,94  ; 154,70  ; 188,00  ; 527,67  ; 637,00  ; 743,67  ; 173,00  ; 438,48  ; 497,68  ; 594,23  ; 168,00  ; 388,93  ; 533,00  ; 628,00  ; 10,60  ; 817,52  ; 214,66  ;0;0;0;1;1;0
;;;25-oct-23 12:14:20; 19,95  ; 10,83  ; 399,75  ; 154,63  ; 188,00  ; 526,80  ; 636,00  ; 743,15  ; 173,00  ; 439,31  ; 499,21  ; 594,91  ; 168,00  ; 388,80  ; 532,00  ; 628,00  ; 11,50  ; 816,39  ; 214,25  ;0;0;0;1;1;0
;;;25-oct-23 12:14:30; 19,95  ; 10,85  ; 399,54  ; 154,77  ; 187,00  ; 526,23  ; 636,00  ; 742,46  ; 174,00  ; 440,54  ; 500,67  ; 595,85  ; 168,00  ; 388,53  ; 532,00  ; 627,00  ; 12,50  ; 815,26  ; 213,83  ;0;0;0;1;1;0
;;;25-oct-23 12:14:40; 19,95  ; 10,87  ; 399,33  ; 154,71  ; 187,00  ; 525,74  ; 635,00  ; 742,07  ; 174,00  ; 441,80  ; 502,23  ; 596,76  ; 168,00  ; 388,00  ; 531,00  ; 627,00  ; 13,00  ; 814,07  ; 213,27  ;0;0;0;1;1;0
;;;25-oct-23 12:14:50; 19,95  ; 10,89  ; 399,25  ; 154,75  ; 186,00  ; 525,20  ; 635,00  ; 741,50  ; 174,00  ; 443,49  ; 504,39  ; 597,90  ; 168,00  ; 387,50  ; 531,00  ; 627,00  ; 16,60  ; 812,90  ; 213,10  ;0;0;0;1;1;0
;;;25-oct-23 12:15:00; 19,96  ; 10,91  ; 398,98  ; 154,78  ; 186,00  ; 524,63  ; 634,00  ; 741,13  ; 174,00  ; 445,04  ; 506,18  ; 598,94  ; 168,00  ; 386,76  ; 530,00  ; 626,00  ; 16,38  ; 811,66  ; 212,81  ;0;0;0;1;1;0
;;;25-oct-23 12:15:10; 19,96  ; 10,91  ; 398,83  ; 154,69  ; 186,00  ; 524,23  ; 634,00  ; 740,77  ; 174,00  ; 446,74  ; 507,90  ; 600,17  ; 168,00  ; 386,03  ; 528,00  ; 625,00  ; 19,40  ; 810,60  ; 212,43  ;0;0;0;1;1;0
;;;25-oct-23 12:15:20; 19,96  ; 10,91  ; 398,60  ; 154,62  ; 186,00  ; 524,00  ; 634,00  ; 740,70  ; 175,00  ; 448,30  ; 509,50  ; 601,30  ; 167,00  ; 385,30  ; 527,00  ; 624,00  ; 23,20  ; 809,80  ; 212,43  ;0;1;0;0;1;0
;;;25-oct-23 12:15:30; 19,96  ; 10,91  ; 398,41  ; 154,61  ; 185,00  ; 524,32  ; 634,00  ; 741,06  ; 175,00  ; 449,46  ; 510,66  ; 602,46  ; 168,00  ; 384,37  ; 525,00  ; 624,00  ; 22,90  ; 809,14  ; 212,31  ;0;1;1;0;0;0
;;;25-oct-23 12:15:40; 19,96  ; 10,91  ; 398,33  ; 154,63  ; 185,00  ; 524,73  ; 635,00  ; 741,67  ; 175,00  ; 450,13  ; 511,11  ; 603,03  ; 167,00  ; 383,67  ; 525,00  ; 622,00  ; 26,10  ; 809,22  ; 212,03  ;0;1;1;0;0;0
;;;25-oct-23 12:15:50; 19,96  ; 10,91  ; 398,14  ; 154,63  ; 185,00  ; 525,51  ; 636,00  ; 742,30  ; 175,00  ; 450,80  ; 511,10  ; 603,60  ; 167,00  ; 382,90  ; 524,00  ; 622,00  ; 26,60  ; 809,70  ; 212,18  ;0;1;1;0;0;0
;;;25-oct-23 12:16:00; 19,97  ; 10,91  ; 398,02  ; 154,65  ; 185,00  ; 526,42  ; 637,00  ; 743,42  ; 175,00  ; 450,87  ; 510,58  ; 603,98  ; 167,00  ; 382,34  ; 523,00  ; 621,00  ; 26,85  ; 810,57  ; 212,33  ;0;1;1;0;0;0
;;;25-oct-23 12:16:10; 19,97  ; 10,91  ; 397,94  ; 154,62  ; 185,00  ; 527,45  ; 638,00  ; 744,48  ; 175,00  ; 450,82  ; 510,07  ; 603,84  ; 167,00  ; 381,87  ; 522,00  ; 621,00  ; 26,60  ; 811,63  ; 212,43  ;0;1;1;0;0;0
;;;25-oct-23 12:16:20; 19,97  ; 10,91  ; 397,70  ; 154,68  ; 186,00  ; 528,48  ; 639,00  ; 745,57  ; 176,00  ; 450,55  ; 509,02  ; 603,61  ; 167,00  ; 381,31  ; 522,00  ; 620,00  ; 26,40  ; 813,07  ; 212,79  ;0;1;1;0;0;0
;;;25-oct-23 12:16:30; 19,97  ; 10,91  ; 397,63  ; 154,75  ; 186,00  ; 529,89  ; 641,00  ; 746,67  ; 176,00  ; 450,04  ; 508,14  ; 603,17  ; 166,00  ; 380,74  ; 521,00  ; 619,00  ; 26,20  ; 814,32  ; 213,33  ;0;1;1;0;0;0
;;;25-oct-23 12:16:40; 19,97  ; 10,91  ; 397,63  ; 154,84  ; 186,00  ; 531,32  ; 642,00  ; 747,99  ; 176,00  ; 449,47  ; 506,90  ; 602,67  ; 166,00  ; 380,27  ; 521,00  ; 619,00  ; 26,00  ; 815,69  ; 213,93  ;0;1;1;0;0;0
;;;25-oct-23 12:16:50; 19,98  ; 10,91  ; 397,46  ; 154,79  ; 187,00  ; 533,02  ; 644,00  ; 749,33  ; 176,00  ; 448,78  ; 505,78  ; 601,98  ; 166,00  ; 379,79  ; 520,00  ; 618,00  ; 25,90  ; 816,72  ; 214,61  ;0;1;1;0;0;0
;;;25-oct-23 12:17:00; 19,98  ; 10,91  ; 397,31  ; 154,69  ; 187,00  ; 534,62  ; 645,00  ; 750,74  ; 176,00  ; 447,76  ; 504,38  ; 601,14  ; 166,00  ; 379,32  ; 520,00  ; 618,00  ; 25,60  ; 817,68  ; 215,18  ;0;1;1;0;0;0
;;;25-oct-23 12:17:10; 19,98  ; 10,91  ; 397,25  ; 154,68  ; 188,00  ; 536,34  ; 648,00  ; 752,20  ; 176,00  ; 446,70  ; 502,90  ; 600,11  ; 166,00  ; 378,95  ; 520,00  ; 617,00  ; 25,20  ; 818,74  ; 216,14  ;0;1;1;0;0;0
;;;25-oct-23 12:17:20; 19,98  ; 10,91  ; 397,11  ; 154,62  ; 188,00  ; 538,24  ; 649,00  ; 753,23  ; 176,00  ; 445,57  ; 501,46  ; 599,28  ; 166,00  ; 378,65  ; 519,00  ; 617,00  ; 26,10  ; 819,41  ; 217,12  ;0;0;1;0;0;1
;;;25-oct-23 12:17:30; 19,98  ; 10,91  ; 397,21  ; 154,77  ; 189,00  ; 539,52  ; 650,00  ; 753,79  ; 176,00  ; 444,28  ; 499,91  ; 598,15  ; 165,00  ; 378,54  ; 519,00  ; 617,00  ; 25,90  ; 820,05  ; 217,69  ;1;0;0;0;0;1
;;;25-oct-23 12:17:40; 19,98  ; 10,91  ; 397,06  ; 154,68  ; 190,00  ; 540,24  ; 651,00  ; 754,24  ; 175,00  ; 443,09  ; 498,83  ; 597,15  ; 165,00  ; 378,78  ; 520,00  ; 617,00  ; 22,75  ; 820,06  ; 218,14  ;1;0;0;0;0;1
;;;25-oct-23 12:17:50; 19,99  ; 10,91  ; 397,00  ; 154,60  ; 190,00  ; 540,60  ; 651,00  ; 754,30  ; 175,00  ; 442,10  ; 497,90  ; 596,30  ; 165,00  ; 379,00  ; 521,00  ; 617,00  ; 22,35  ; 820,30  ; 218,30  ;1;0;0;0;0;1
;;;25-oct-23 12:18:00; 19,99  ; 10,91  ; 396,99  ; 154,57  ; 191,00  ; 540,86  ; 650,00  ; 754,26  ; 175,00  ; 441,43  ; 497,13  ; 595,93  ; 165,00  ; 379,47  ; 521,00  ; 617,00  ; 22,30  ; 820,45  ; 218,53  ;1;0;0;0;0;1
;;;25-oct-23 12:18:10; 19,99  ; 10,91  ; 397,12  ; 154,65  ; 191,00  ; 540,48  ; 650,00  ; 753,83  ; 175,00  ; 440,45  ; 496,51  ; 595,35  ; 165,00  ; 379,99  ; 522,00  ; 618,00  ; 19,50  ; 820,75  ; 218,57  ;1;0;0;0;0;1
;;;25-oct-23 12:18:20; 19,99  ; 10,91  ; 397,16  ; 154,61  ; 191,00  ; 540,07  ; 649,00  ; 753,49  ; 175,00  ; 439,57  ; 495,87  ; 594,87  ; 165,00  ; 380,71  ; 523,00  ; 619,00  ; 16,80  ; 820,81  ; 218,51  ;1;0;0;0;0;1
;;;25-oct-23 12:18:30; 19,99  ; 10,91  ; 397,20  ; 154,66  ; 191,00  ; 539,54  ; 648,00  ; 752,82  ; 175,00  ; 438,92  ; 495,32  ; 594,32  ; 165,00  ; 381,38  ; 525,00  ; 619,00  ; 14,40  ; 820,86  ; 218,48  ;1;0;0;0;0;1
;;;25-oct-23 12:18:40; 20,00  ; 10,91  ; 397,22  ; 154,68  ; 191,00  ; 538,71  ; 647,00  ; 752,05  ; 175,00  ; 438,35  ; 494,91  ; 593,78  ; 165,00  ; 382,19  ; 526,00  ; 620,00  ; 12,90  ; 820,85  ; 218,15  ;1;0;0;0;0;1
;;;25-oct-23 12:18:50; 20,00  ; 10,91  ; 397,29  ; 154,61  ; 191,00  ; 537,38  ; 645,00  ; 751,09  ; 174,00  ; 437,69  ; 494,39  ; 593,29  ; 166,00  ; 383,23  ; 527,00  ; 621,00  ; 12,77  ; 820,89  ; 217,89  ;1;0;0;0;0;1
;;;25-oct-23 12:19:00; 20,00  ; 10,91  ; 397,43  ; 154,55  ; 191,00  ; 536,24  ; 644,00  ; 750,06  ; 174,00  ; 437,14  ; 493,96  ; 593,02  ; 166,00  ; 384,26  ; 529,00  ; 623,00  ; 12,20  ; 820,81  ; 217,61  ;1;0;0;0;0;1
;;;25-oct-23 12:19:10; 19,98  ; 10,91  ; 397,32  ; 154,53  ; 190,00  ; 534,69  ; 643,00  ; 749,04  ; 174,00  ; 436,59  ; 493,55  ; 592,57  ; 166,00  ; 385,51  ; 530,00  ; 624,00  ; 12,00  ; 820,65  ; 217,33  ;1;0;0;0;0;1
;;;25-oct-23 12:19:20; 19,93  ; 10,91  ; 397,39  ; 154,59  ; 190,00  ; 533,16  ; 641,00  ; 747,96  ; 174,00  ; 436,30  ; 493,49  ; 592,35  ; 166,00  ; 386,73  ; 531,00  ; 625,00  ; 11,80  ; 820,43  ; 217,04  ;1;0;0;1;0;0
;;;25-oct-23 12:19:30; 19,89  ; 10,91  ; 397,27  ; 154,52  ; 190,00  ; 531,57  ; 639,00  ; 746,55  ; 174,00  ; 436,25  ; 493,78  ; 592,41  ; 167,00  ; 387,55  ; 532,00  ; 626,00  ; 11,70  ; 820,32  ; 216,52  ;0;0;0;1;1;0
;;;25-oct-23 12:19:40; 19,84  ; 10,91  ; 397,22  ; 154,54  ; 189,00  ; 530,19  ; 639,00  ; 745,66  ; 173,00  ; 436,34  ; 494,48  ; 592,67  ; 167,00  ; 388,32  ; 533,00  ; 627,00  ; 11,40  ; 819,83  ; 216,06  ;0;0;0;1;1;0
;;;25-oct-23 12:19:50; 19,80  ; 10,91  ; 397,10  ; 154,56  ; 189,00  ; 529,30  ; 638,00  ; 744,80  ; 173,00  ; 437,10  ; 495,60  ; 593,00  ; 167,00  ; 388,60  ; 533,00  ; 627,00  ; 11,10  ; 819,00  ; 215,50  ;0;0;0;1;1;0
;;;25-oct-23 12:20:00; 19,75  ; 10,91  ; 397,05  ; 154,51  ; 188,00  ; 528,26  ; 638,00  ; 744,23  ; 173,00  ; 437,67  ; 496,64  ; 593,53  ; 167,00  ; 388,83  ; 533,00  ; 628,00  ; 11,10  ; 818,13  ; 214,93  ;0;0;0;1;1;0
;;;25-oct-23 12:20:10; 19,70  ; 10,91  ; 397,07  ; 154,59  ; 188,00  ; 527,52  ; 637,00  ; 743,49  ; 173,00  ; 438,81  ; 498,01  ; 594,22  ; 167,00  ; 388,71  ; 533,00  ; 628,00  ; 11,07  ; 817,19  ; 214,55  ;0;0;0;1;1;0
;;;25-oct-23 12:20:20; 19,66  ; 10,91  ; 396,96  ; 154,56  ; 188,00  ; 526,88  ; 637,00  ; 742,88  ; 174,00  ; 439,73  ; 499,45  ; 594,85  ; 167,00  ; 388,54  ; 533,00  ; 628,00  ; 11,60  ; 816,03  ; 214,08  ;0;0;0;1;1;0
;;;25-oct-23 12:20:30; 19,61  ; 10,91  ; 396,89  ; 154,69  ; 187,00  ; 526,07  ; 636,00  ; 742,36  ; 173,00  ; 440,77  ; 500,86  ; 595,76  ; 167,00  ; 388,24  ; 532,00  ; 628,00  ; 12,20  ; 814,83  ; 213,61  ;0;0;0;1;1;0
;;;25-oct-23 12:20:40; 18,81  ; 10,91  ; 396,45  ; 154,62  ; 187,00  ; 525,48  ; 635,00  ; 741,75  ; 174,00  ; 442,04  ; 502,54  ; 596,70  ; 168,00  ; 387,88  ; 531,00  ; 627,00  ; 13,40  ; 813,66  ; 213,35  ;0;0;0;1;1;0
;;;25-oct-23 12:20:50; 18,82  ; 10,91  ; 395,79  ; 154,45  ; 186,00  ; 524,89  ; 635,00  ; 741,39  ; 174,00  ; 443,45  ; 504,25  ; 597,72  ; 168,00  ; 387,29  ; 530,00  ; 627,00  ; 14,70  ; 812,66  ; 212,94  ;0;0;0;1;1;0
;;;25-oct-23 12:21:00; 18,84  ; 10,91  ; 394,94  ; 154,48  ; 186,00  ; 524,46  ; 634,00  ; 741,11  ; 174,00  ; 444,94  ; 506,04  ; 598,78  ; 168,00  ; 386,91  ; 529,00  ; 626,00  ; 18,83  ; 811,56  ; 212,66  ;0;0;0;1;1;0
;;;25-oct-23 12:21:10; 18,85  ; 10,91  ; 394,20  ; 154,48  ; 186,00  ; 524,00  ; 634,00  ; 740,62  ; 174,00  ; 446,65  ; 507,95  ; 600,30  ; 167,00  ; 386,00  ; 528,00  ; 625,00  ; 20,35  ; 810,60  ; 212,51  ;0;0;0;0;1;0
;;;25-oct-23 12:21:20; 18,87  ; 10,91  ; 393,36  ; 154,55  ; 185,00  ; 523,94  ; 634,00  ; 740,67  ; 174,00  ; 448,26  ; 509,58  ; 601,44  ; 168,00  ; 385,16  ; 526,00  ; 624,00  ; 22,90  ; 809,74  ; 212,37  ;0;1;0;0;1;0
;;;25-oct-23 12:21:30; 18,88  ; 10,91  ; 392,43  ; 154,56  ; 185,00  ; 524,09  ; 634,00  ; 740,99  ; 175,00  ; 449,37  ; 510,57  ; 602,39  ; 167,00  ; 384,14  ; 525,00  ; 624,00  ; 24,70  ; 809,01  ; 212,39  ;0;1;1;0;0;0
;;;25-oct-23 12:21:40; 18,90  ; 10,91  ; 391,58  ; 154,51  ; 185,00  ; 524,56  ; 635,00  ; 741,66  ; 175,00  ; 450,19  ; 511,08  ; 603,22  ; 167,00  ; 383,38  ; 524,00  ; 623,00  ; 25,80  ; 809,12  ; 212,29  ;0;1;1;0;0;0
;;;25-oct-23 12:21:50; 20,13  ; 10,91  ; 390,84  ; 154,61  ; 185,00  ; 525,42  ; 636,00  ; 742,51  ; 175,00  ; 450,82  ; 511,05  ; 603,72  ; 167,00  ; 382,68  ; 524,00  ; 622,00  ; 26,20  ; 809,82  ; 212,38  ;0;1;1;0;0;0
;;;25-oct-23 12:22:00; 20,20  ; 10,91  ; 390,65  ; 154,41  ; 185,00  ; 526,39  ; 637,00  ; 743,39  ; 175,00  ; 450,84  ; 510,51  ; 603,90  ; 167,00  ; 382,21  ; 523,00  ; 621,00  ; 26,45  ; 810,79  ; 212,43  ;0;1;1;0;0;0
;;;25-oct-23 12:22:10; 20,27  ; 10,91  ; 390,64  ; 154,45  ; 186,00  ; 527,29  ; 638,00  ; 744,39  ; 176,00  ; 450,84  ; 509,77  ; 603,92  ; 167,00  ; 381,57  ; 522,00  ; 620,00  ; 26,80  ; 811,83  ; 212,76  ;0;1;1;0;0;0
;;;25-oct-23 12:22:20; 20,30  ; 10,91  ; 390,93  ; 154,45  ; 186,00  ; 528,78  ; 639,00  ; 745,56  ; 176,00  ; 450,47  ; 509,07  ; 603,67  ; 167,00  ; 381,07  ; 522,00  ; 620,00  ; 26,60  ; 813,08  ; 213,01  ;0;1;1;0;0;0
;;;25-oct-23 12:22:30; 20,30  ; 10,91  ; 391,50  ; 154,50  ; 186,00  ; 530,09  ; 641,00  ; 746,69  ; 176,00  ; 450,00  ; 508,10  ; 603,21  ; 166,00  ; 380,70  ; 522,00  ; 619,00  ; 26,40  ; 814,39  ; 213,50  ;0;1;1;0;0;0
;;;25-oct-23 12:22:40; 20,30  ; 10,91  ; 391,88  ; 154,48  ; 186,00  ; 531,64  ; 643,00  ; 748,04  ; 176,00  ; 449,44  ; 506,96  ; 602,58  ; 166,00  ; 380,24  ; 521,00  ; 618,00  ; 25,90  ; 815,46  ; 213,92  ;0;1;1;0;0;0
;;;25-oct-23 12:22:50; 20,30  ; 10,91  ; 392,26  ; 154,47  ; 186,00  ; 533,29  ; 644,00  ; 749,39  ; 176,00  ; 448,77  ; 505,64  ; 601,87  ; 166,00  ; 379,77  ; 520,00  ; 618,00  ; 26,05  ; 816,66  ; 214,63  ;0;1;1;0;0;0
;;;25-oct-23 12:23:00; 20,30  ; 10,91  ; 392,85  ; 154,40  ; 187,00  ; 534,91  ; 645,00  ; 750,80  ; 176,00  ; 447,79  ; 504,39  ; 601,20  ; 166,00  ; 379,30  ; 520,00  ; 618,00  ; 25,72  ; 817,70  ; 215,50  ;0;1;1;0;0;0
;;;25-oct-23 12:23:10; 20,30  ; 10,91  ; 393,27  ; 154,33  ; 188,00  ; 536,69  ; 648,00  ; 752,36  ; 176,00  ; 446,61  ; 502,81  ; 599,94  ; 166,00  ; 378,83  ; 519,00  ; 617,00  ; 26,20  ; 818,55  ; 216,17  ;0;0;1;0;0;0
;;;25-oct-23 12:23:20; 20,14  ; 10,91  ; 393,68  ; 154,33  ; 189,00  ; 538,33  ; 649,00  ; 753,44  ; 176,00  ; 445,47  ; 501,39  ; 598,92  ; 166,00  ; 378,55  ; 519,00  ; 617,00  ; 26,50  ; 819,48  ; 217,13  ;0;0;1;0;0;1
;;;25-oct-23 12:23:30; 19,98  ; 10,91  ; 393,96  ; 154,48  ; 189,00  ; 539,55  ; 650,00  ; 754,03  ; 175,00  ; 444,22  ; 499,79  ; 597,76  ; 166,00  ; 378,58  ; 519,00  ; 617,00  ; 26,35  ; 819,97  ; 217,83  ;1;0;0;0;0;1
;;;25-oct-23 12:23:40; 18,90  ; 10,91  ; 394,10  ; 154,33  ; 190,00  ; 540,19  ; 651,00  ; 754,39  ; 175,00  ; 443,11  ; 498,61  ; 597,01  ; 165,00  ; 378,59  ; 520,00  ; 617,00  ; 24,87  ; 820,00  ; 218,29  ;1;0;0;0;0;1
;;;25-oct-23 12:23:50; 18,91  ; 10,91  ; 393,91  ; 154,46  ; 190,00  ; 540,56  ; 651,00  ; 754,26  ; 175,00  ; 441,98  ; 497,74  ; 596,24  ; 165,00  ; 379,12  ; 520,00  ; 617,00  ; 23,20  ; 820,29  ; 218,49  ;1;0;0;0;0;1
;;;25-oct-23 12:24:00; 18,92  ; 10,91  ; 393,36  ; 154,51  ; 191,00  ; 540,68  ; 650,00  ; 754,07  ; 175,00  ; 441,16  ; 497,08  ; 595,68  ; 165,00  ; 379,46  ; 521,00  ; 618,00  ; 22,17  ; 820,51  ; 218,61  ;1;0;0;0;0;1
;;;25-oct-23 12:24:10; 18,93  ; 10,91  ; 392,70  ; 154,45  ; 191,00  ; 540,40  ; 650,00  ; 753,80  ; 175,00  ; 440,21  ; 496,30  ; 595,20  ; 165,00  ; 379,90  ; 522,00  ; 618,00  ; 21,88  ; 820,60  ; 218,66  ;1;0;0;0;0;1
;;;25-oct-23 12:24:20; 18,94  ; 10,91  ; 392,03  ; 154,46  ; 191,00  ; 539,96  ; 649,00  ; 753,47  ; 175,00  ; 439,53  ; 495,87  ; 594,63  ; 165,00  ; 380,74  ; 524,00  ; 619,00  ; 17,00  ; 820,89  ; 218,63  ;1;0;0;0;0;1
;;;25-oct-23 12:24:30; 18,95  ; 10,91  ; 391,47  ; 154,43  ; 191,00  ; 539,43  ; 648,00  ; 752,73  ; 174,00  ; 438,97  ; 495,27  ; 594,37  ; 165,00  ; 381,33  ; 525,00  ; 620,00  ; 13,90  ; 820,99  ; 218,52  ;1;0;0;0;0;1
;;;25-oct-23 12:24:40; 18,95  ; 10,91  ; 390,69  ; 154,31  ; 191,00  ; 538,47  ; 647,00  ; 751,89  ; 174,00  ; 438,14  ; 494,89  ; 593,69  ; 166,00  ; 382,25  ; 525,00  ; 620,00  ; 13,00  ; 820,93  ; 218,24  ;1;0;0;0;0;1
;;;25-oct-23 12:24:50; 18,96  ; 10,91  ; 390,21  ; 154,39  ; 191,00  ; 537,52  ; 645,00  ; 750,92  ; 174,00  ; 437,62  ; 494,31  ; 593,31  ; 166,00  ; 383,38  ; 527,00  ; 621,00  ; 12,40  ; 821,20  ; 217,97  ;1;0;0;0;0;1
;;;25-oct-23 12:25:00; 18,97  ; 10,91  ; 389,47  ; 154,37  ; 191,00  ; 536,20  ; 644,00  ; 750,03  ; 174,00  ; 437,03  ; 493,93  ; 592,97  ; 166,00  ; 384,40  ; 528,00  ; 622,00  ; 12,28  ; 821,02  ; 217,73  ;1;0;0;0;0;1
;;;25-oct-23 12:25:10; 18,98  ; 10,91  ; 388,57  ; 154,49  ; 190,00  ; 534,44  ; 643,00  ; 748,90  ; 174,00  ; 436,50  ; 493,47  ; 592,37  ; 166,00  ; 385,70  ; 530,00  ; 623,00  ; 11,60  ; 820,83  ; 217,28  ;1;0;0;0;0;0
;;;25-oct-23 12:25:20; 18,99  ; 10,91  ; 387,90  ; 154,35  ; 190,00  ; 532,81  ; 641,00  ; 747,61  ; 174,00  ; 436,10  ; 493,38  ; 592,30  ; 166,00  ; 386,69  ; 532,00  ; 625,00  ; 11,80  ; 820,60  ; 217,10  ;1;0;0;1;0;0
;;;25-oct-23 12:25:30; 19,00  ; 10,91  ; 387,46  ; 154,26  ; 189,00  ; 531,26  ; 639,00  ; 746,56  ; 174,00  ; 436,11  ; 493,84  ; 592,34  ; 167,00  ; 387,56  ; 532,00  ; 626,00  ; 11,00  ; 820,46  ; 216,63  ;0;0;0;1;1;0
;;;25-oct-23 12:25:40; 20,67  ; 10,91  ; 386,85  ; 154,30  ; 189,00  ; 529,98  ; 638,00  ; 745,58  ; 173,00  ; 436,44  ; 494,58  ; 592,61  ; 167,00  ; 388,14  ; 533,00  ; 627,00  ; 11,35  ; 819,86  ; 216,08  ;0;0;0;1;1;0
;;;25-oct-23 12:25:50; 20,58  ; 10,91  ; 387,16  ; 154,26  ; 188,00  ; 529,05  ; 638,00  ; 744,88  ; 173,00  ; 437,03  ; 495,43  ; 592,96  ; 167,00  ; 388,56  ; 533,00  ; 627,00  ; 10,84  ; 819,25  ; 215,48  ;0;0;0;1;1;0
;;;25-oct-23 12:26:00; 20,49  ; 10,91  ; 387,69  ; 154,22  ; 188,00  ; 528,21  ; 638,00  ; 744,13  ; 173,00  ; 437,77  ; 496,64  ; 593,39  ; 167,00  ; 388,64  ; 533,00  ; 628,00  ; 10,80  ; 818,33  ; 215,06  ;0;0;0;1;1;0
;;;25-oct-23 12:26:10; 20,40  ; 10,91  ; 388,50  ; 154,28  ; 188,00  ; 527,30  ; 636,00  ; 743,40  ; 173,00  ; 438,50  ; 497,85  ; 594,25  ; 167,00  ; 388,65  ; 532,00  ; 628,00  ; 10,90  ; 817,30  ; 214,65  ;0;0;0;1;1;0
;;;25-oct-23 12:26:20; 20,30  ; 10,91  ; 389,33  ; 154,28  ; 187,00  ; 526,58  ; 636,00  ; 742,69  ; 173,00  ; 439,55  ; 499,35  ; 595,12  ; 168,00  ; 388,46  ; 532,00  ; 627,00  ; 11,80  ; 816,27  ; 214,19  ;0;0;0;1;1;0
;;;25-oct-23 12:26:30; 20,21  ; 10,91  ; 390,16  ; 154,28  ; 187,00  ; 526,04  ; 636,00  ; 742,41  ; 174,00  ; 440,96  ; 501,15  ; 595,96  ; 168,00  ; 388,26  ; 531,00  ; 627,00  ; 12,50  ; 815,04  ; 213,82  ;0;0;0;1;1;0
;;;25-oct-23 12:26:40; 20,12  ; 10,91  ; 391,24  ; 154,24  ; 187,00  ; 525,44  ; 635,00  ; 741,84  ; 173,00  ; 442,28  ; 502,84  ; 596,88  ; 167,00  ; 387,84  ; 531,00  ; 627,00  ; 12,87  ; 813,88  ; 213,42  ;0;0;0;1;1;0
;;;25-oct-23 12:26:50; 18,72  ; 10,91  ; 391,79  ; 154,28  ; 186,00  ; 524,96  ; 635,00  ; 741,34  ; 173,00  ; 443,84  ; 504,61  ; 598,07  ; 168,00  ; 387,16  ; 530,00  ; 626,00  ; 14,90  ; 812,89  ; 213,07  ;0;0;0;1;1;0
;;;25-oct-23 12:27:00; 18,74  ; 10,91  ; 391,63  ; 154,27  ; 186,00  ; 524,50  ; 634,00  ; 741,00  ; 174,00  ; 445,40  ; 506,40  ; 599,20  ; 168,00  ; 386,60  ; 529,00  ; 626,00  ; 15,85  ; 811,80  ; 212,80  ;0;0;0;1;1;0
;;;25-oct-23 12:27:10; 18,77  ; 10,91  ; 391,16  ; 154,24  ; 186,00  ; 523,86  ; 634,00  ; 740,63  ; 174,00  ; 446,98  ; 508,31  ; 600,24  ; 168,00  ; 385,86  ; 528,00  ; 625,00  ; 20,10  ; 810,79  ; 212,46  ;0;1;0;0;1;0
;;;25-oct-23 12:27:20; 18,79  ; 10,91  ; 390,52  ; 154,16  ; 185,00  ; 523,74  ; 634,00  ; 740,62  ; 174,00  ; 448,37  ; 509,67  ; 601,38  ; 167,00  ; 384,92  ; 527,00  ; 624,00  ; 20,90  ; 809,78  ; 212,34  ;0;1;0;0;1;0
;;;25-oct-23 12:27:30; 18,82  ; 10,91  ; 389,59  ; 154,18  ; 185,00  ; 524,21  ; 634,00  ; 741,11  ; 175,00  ; 449,54  ; 510,71  ; 602,41  ; 167,00  ; 383,89  ; 525,00  ; 623,00  ; 22,50  ; 809,29  ; 212,27  ;0;1;1;0;0;0
;;;25-oct-23 12:27:40; 18,84  ; 10,91  ; 388,85  ; 154,14  ; 185,00  ; 524,69  ; 635,00  ; 741,65  ; 175,00  ; 450,28  ; 511,18  ; 603,08  ; 167,00  ; 383,32  ; 524,00  ; 622,00  ; 25,90  ; 809,18  ; 212,20  ;0;1;1;0;0;0
;;;25-oct-23 12:27:50; 18,87  ; 10,91  ; 388,11  ; 154,10  ; 185,00  ; 525,59  ; 636,00  ; 742,59  ; 175,00  ; 450,77  ; 510,86  ; 603,67  ; 167,00  ; 382,66  ; 523,00  ; 622,00  ; 25,80  ; 809,59  ; 212,35  ;0;1;1;0;0;0
